# [-6.45306258e+06 -1.19390257e+06 -8.56858164e+04  1.83609046e+03
# -9.56878337e+03 -4.95077925e+03]
# 2022-06-16T21:44:43.373

2022-06-17T02:40:00.000   RANGE       Kumsan        71802858.30814779
2022-06-17T03:20:00.000   RANGE       Kumsan        78446227.72002773
2022-06-17T04:00:00.000   RANGE       Kumsan        84778015.79613166
2022-06-17T04:40:00.000   RANGE       Kumsan        90839289.58516563
2022-06-17T05:20:00.000   RANGE       Kumsan        96662069.83091664
2022-06-17T06:00:00.000   RANGE       Kumsan        102272081.56107667
2022-06-17T06:40:00.000   RANGE       Kumsan        107690679.78801967
2022-06-17T07:20:00.000   RANGE       Kumsan        112935279.5769422
2022-06-17T08:00:00.000   RANGE       Kumsan        118020947.19561125
2022-06-17T08:40:00.000   RANGE       Kumsan        122960201.54120575
2022-06-17T09:20:00.000   RANGE       Kumsan        127764142.11113203
2022-06-17T10:00:00.000   RANGE       Kumsan        132442207.33558163
2022-06-17T10:40:00.000   RANGE       Kumsan        137002811.44377524
2022-06-17T11:20:00.000   RANGE       Kumsan        141453199.8762028
2022-06-17T12:00:00.000   RANGE       Kumsan        145799911.4826115
2022-06-17T12:40:00.000   RANGE       Kumsan        150048813.17577597
2022-06-17T13:20:00.000   RANGE       Kumsan        154205093.0707988
2022-06-17T14:00:00.000   RANGE       Kumsan        158273338.5328008
2022-06-16T21:44:43.373
2022-06-16T22:40:00.000   RRATE       Kumsan        4872.857954730311
2022-06-16T23:20:00.000   RRATE       Kumsan        4244.54811926385
2022-06-17T00:00:00.000   RRATE       Kumsan        3787.733478900131
2022-06-17T00:40:00.000   RRATE       Kumsan        3457.76659110266
2022-06-17T01:20:00.000   RRATE       Kumsan        3206.0133110224883
2022-06-17T02:00:00.000   RRATE       Kumsan        3005.279245605593
2022-06-17T02:40:00.000   RRATE       Kumsan        2839.8284882304533
2022-06-17T03:20:00.000   RRATE       Kumsan        2699.9842751247884
2022-06-17T04:00:00.000   RRATE       Kumsan        2579.431370647977
2022-06-17T04:40:00.000   RRATE       Kumsan        2473.8660969015978
2022-06-17T05:20:00.000   RRATE       Kumsan        2380.238831252162
2022-06-17T06:00:00.000   RRATE       Kumsan        2296.308110062059
2022-06-17T06:40:00.000   RRATE       Kumsan        2220.3956661048323
2022-06-17T07:20:00.000   RRATE       Kumsan        2151.2049412850824
2022-06-17T08:00:00.000   RRATE       Kumsan        2087.727302395977
2022-06-17T08:40:00.000   RRATE       Kumsan        2029.149406447252
2022-06-17T09:20:00.000   RRATE       Kumsan        1974.8154753955648
2022-06-17T10:00:00.000   RRATE       Kumsan        1924.1855645125338
2022-06-17T10:40:00.000   RRATE       Kumsan        1876.8144063253055
2022-06-17T11:20:00.000   RRATE       Kumsan        1832.3208998661396
2022-06-17T12:00:00.000   RRATE       Kumsan        1790.3877562691785
2022-06-17T12:40:00.000   RRATE       Kumsan        1750.7420356629104
2022-06-17T13:20:00.000   RRATE       Kumsan        1713.146253139234
2022-06-17T14:00:00.000   RRATE       Kumsan        1677.4038820875032
2022-06-16T21:44:43.373
2022-06-16T23:20:00.000   RANGE       Pretoria        30976878.87803773
2022-06-17T00:00:00.000   RANGE       Pretoria        40723447.29752371
2022-06-17T14:40:00.000   RANGE       Pretoria        161836900.1677637
2022-06-17T15:20:00.000   RANGE       Pretoria        164963996.4107969
2022-06-17T16:00:00.000   RANGE       Pretoria        168051779.44947228
2022-06-17T16:40:00.000   RANGE       Pretoria        171125735.7988431
2022-06-17T17:20:00.000   RANGE       Pretoria        174209319.7422842
2022-06-17T18:00:00.000   RANGE       Pretoria        177323920.83783722
2022-06-17T18:40:00.000   RANGE       Pretoria        180487425.90929264
2022-06-17T19:20:00.000   RANGE       Pretoria        183714554.0493476
2022-06-17T20:00:00.000   RANGE       Pretoria        187015632.05476812
2022-06-17T20:40:00.000   RANGE       Pretoria        190396617.2313008
2022-06-17T21:20:00.000   RANGE       Pretoria        193859270.92594495
2022-06-17T22:00:00.000   RANGE       Pretoria        197400505.5875248
2022-06-17T22:40:00.000   RANGE       Pretoria        201013376.96523833
2022-06-17T23:20:00.000   RANGE       Pretoria        204686648.322899
2022-06-18T00:00:00.000   RANGE       Pretoria        208405954.45939165
2022-06-18T00:40:00.000   RANGE       Pretoria        212153800.35538256
2022-06-18T01:20:00.000   RANGE       Pretoria        215910586.10043278
2022-06-18T02:00:00.000   RANGE       Pretoria        219654950.7639161
2022-06-18T15:20:00.000   RANGE       Pretoria        270037655.20158553
2022-06-18T16:00:00.000   RANGE       Pretoria        271462205.6556027
2022-06-18T16:40:00.000   RANGE       Pretoria        272908360.277282
2022-06-18T17:20:00.000   RANGE       Pretoria        274398561.58646
2022-06-18T18:00:00.000   RANGE       Pretoria        275953396.43516225
2022-06-18T18:40:00.000   RANGE       Pretoria        277590417.7263107
2022-06-18T19:20:00.000   RANGE       Pretoria        279323927.7031182
2022-06-18T20:00:00.000   RANGE       Pretoria        281164372.0118382
2022-06-18T20:40:00.000   RANGE       Pretoria        283118111.5754778
2022-06-18T21:20:00.000   RANGE       Pretoria        285186904.7523747
2022-06-18T22:00:00.000   RANGE       Pretoria        287368163.9418944
2022-06-18T22:40:00.000   RANGE       Pretoria        289654991.15734434
2022-06-18T23:20:00.000   RANGE       Pretoria        292036265.3718705
2022-06-19T00:00:00.000   RANGE       Pretoria        294497304.2390492
2022-06-19T00:40:00.000   RANGE       Pretoria        297020268.6472749
2022-06-19T01:20:00.000   RANGE       Pretoria        299584668.8028842
2022-06-19T02:00:00.000   RANGE       Pretoria        302168190.80628806
2022-06-19T15:20:00.000   RANGE       Pretoria        333315899.05371726
2022-06-19T16:00:00.000   RANGE       Pretoria        333873756.41437864
2022-06-19T16:40:00.000   RANGE       Pretoria        334458069.1730259
2022-06-19T17:20:00.000   RANGE       Pretoria        335091700.0888477
2022-06-19T18:00:00.000   RANGE       Pretoria        335795402.47806793
2022-06-19T18:40:00.000   RANGE       Pretoria        336587240.97284186
2022-06-19T19:20:00.000   RANGE       Pretoria        337482088.9544395
2022-06-19T20:00:00.000   RANGE       Pretoria        338491045.2151009
2022-06-19T20:40:00.000   RANGE       Pretoria        339621018.9444509
2022-06-19T21:20:00.000   RANGE       Pretoria        340874622.76973855
2022-06-19T22:00:00.000   RANGE       Pretoria        342250012.92686415
2022-06-19T22:40:00.000   RANGE       Pretoria        343740727.3743995
2022-06-19T23:20:00.000   RANGE       Pretoria        345336474.5155772
2022-06-20T00:00:00.000   RANGE       Pretoria        347022999.9449404
2022-06-20T00:40:00.000   RANGE       Pretoria        348782683.31194204
2022-06-20T01:20:00.000   RANGE       Pretoria        350595293.9926264
2022-06-20T02:00:00.000   RANGE       Pretoria        352438511.6042667
2022-06-20T15:20:00.000   RANGE       Pretoria        370266550.35609806
2022-06-20T16:00:00.000   RANGE       Pretoria        370184160.2612162
2022-06-20T16:40:00.000   RANGE       Pretoria        370128557.99281466
2022-06-20T17:20:00.000   RANGE       Pretoria        370122750.3281827
2022-06-20T18:00:00.000   RANGE       Pretoria        370187779.9267053
2022-06-20T18:40:00.000   RANGE       Pretoria        370342041.38361275
2022-06-20T19:20:00.000   RANGE       Pretoria        370600858.0396079
2022-06-20T20:00:00.000   RANGE       Pretoria        370975748.61281633
2022-06-20T20:40:00.000   RANGE       Pretoria        371474247.31877625
2022-06-20T21:20:00.000   RANGE       Pretoria        372099473.18548536
2022-06-20T22:00:00.000   RANGE       Pretoria        372850020.7054239
2022-06-20T22:40:00.000   RANGE       Pretoria        373720213.31270933
2022-06-20T23:20:00.000   RANGE       Pretoria        374700083.2776401
2022-06-21T00:00:00.000   RANGE       Pretoria        375775762.566651
2022-06-21T00:40:00.000   RANGE       Pretoria        376930085.13081884
2022-06-21T01:20:00.000   RANGE       Pretoria        378142942.0157656
2022-06-21T02:00:00.000   RANGE       Pretoria        379392221.48812115
2022-06-16T21:44:43.373
2022-06-16T23:20:00.000   RRATE       Pretoria        4219.172566052207
2022-06-17T00:00:00.000   RRATE       Pretoria        3908.549579551198
2022-06-17T14:40:00.000   RRATE       Pretoria        1314.790426544184
2022-06-17T15:20:00.000   RRATE       Pretoria        1292.9663322640502
2022-06-17T16:00:00.000   RRATE       Pretoria        1281.977854414277
2022-06-17T16:40:00.000   RRATE       Pretoria        1281.2559906241909
2022-06-17T17:20:00.000   RRATE       Pretoria        1289.9169465471446
2022-06-17T18:00:00.000   RRATE       Pretoria        1306.8128501341175
2022-06-17T18:40:00.000   RRATE       Pretoria        1330.5309039049212
2022-06-17T19:20:00.000   RRATE       Pretoria        1359.4598977775345
2022-06-17T20:00:00.000   RRATE       Pretoria        1391.8389347919342
2022-06-17T20:40:00.000   RRATE       Pretoria        1425.8093095805368
2022-06-17T21:20:00.000   RRATE       Pretoria        1459.5007919728423
2022-06-17T22:00:00.000   RRATE       Pretoria        1491.0845698368464
2022-06-17T22:40:00.000   RRATE       Pretoria        1518.8525950259498
2022-06-17T23:20:00.000   RRATE       Pretoria        1541.2555301502218
2022-06-18T00:00:00.000   RRATE       Pretoria        1556.9634707303471
2022-06-18T00:40:00.000   RRATE       Pretoria        1564.896833739205
2022-06-18T01:20:00.000   RRATE       Pretoria        1564.2563327277433
2022-06-18T02:00:00.000   RRATE       Pretoria        1554.5255268316735
2022-06-18T15:20:00.000   RRATE       Pretoria        592.3535128279891
2022-06-18T16:00:00.000   RRATE       Pretoria        596.4363202604734
2022-06-18T16:40:00.000   RRATE       Pretoria        610.2421317813747
2022-06-18T17:20:00.000   RRATE       Pretoria        633.0523332445513
2022-06-18T18:00:00.000   RRATE       Pretoria        663.8420290635878
2022-06-18T18:40:00.000   RRATE       Pretoria        701.3283757219256
2022-06-18T19:20:00.000   RRATE       Pretoria        744.00046261942
2022-06-18T20:00:00.000   RRATE       Pretoria        790.176930335833
2022-06-18T20:40:00.000   RRATE       Pretoria        838.0509825611172
2022-06-18T21:20:00.000   RRATE       Pretoria        885.7658766933434
2022-06-18T22:00:00.000   RRATE       Pretoria        931.4785940399317
2022-06-18T22:40:00.000   RRATE       Pretoria        973.4221157057806
2022-06-18T23:20:00.000   RRATE       Pretoria        1009.9673943850776
2022-06-19T00:00:00.000   RRATE       Pretoria        1039.6808486384211
2022-06-19T00:40:00.000   RRATE       Pretoria        1061.364019970045
2022-06-19T01:20:00.000   RRATE       Pretoria        1074.0920338486212
2022-06-19T02:00:00.000   RRATE       Pretoria        1077.2264440087367
2022-06-19T15:20:00.000   RRATE       Pretoria        230.21502434467183
2022-06-19T16:00:00.000   RRATE       Pretoria        236.32345239001208
2022-06-19T16:40:00.000   RRATE       Pretoria        252.22754161699717
2022-06-19T17:20:00.000   RRATE       Pretoria        277.2488005823639
2022-06-19T18:00:00.000   RRATE       Pretoria        310.4121840715034
2022-06-19T18:40:00.000   RRATE       Pretoria        350.4866760522817
2022-06-19T19:20:00.000   RRATE       Pretoria        395.99540421665426
2022-06-19T20:00:00.000   RRATE       Pretoria        445.28029792819876
2022-06-19T20:40:00.000   RRATE       Pretoria        496.5614647873508
2022-06-19T21:20:00.000   RRATE       Pretoria        547.98288903019
2022-06-19T22:00:00.000   RRATE       Pretoria        597.6898259405631
2022-06-19T22:40:00.000   RRATE       Pretoria        643.8905525548591
2022-06-19T23:20:00.000   RRATE       Pretoria        684.9178741412189
2022-06-20T00:00:00.000   RRATE       Pretoria        719.2823663186748
2022-06-20T00:40:00.000   RRATE       Pretoria        745.7208350454815
2022-06-20T01:20:00.000   RRATE       Pretoria        763.240299885575
2022-06-20T02:00:00.000   RRATE       Pretoria        771.1262303609772
2022-06-20T15:20:00.000   RRATE       Pretoria        -36.585940574693176
2022-06-20T16:00:00.000   RRATE       Pretoria        -30.378342233952772
2022-06-20T16:40:00.000   RRATE       Pretoria        -14.318233632906704
2022-06-20T17:20:00.000   RRATE       Pretoria        10.953167329568087
2022-06-20T18:00:00.000   RRATE       Pretoria        44.50173083303204
2022-06-20T18:40:00.000   RRATE       Pretoria        85.1190041587979
2022-06-20T19:20:00.000   RRATE       Pretoria        131.35975553304377
2022-06-20T20:00:00.000   RRATE       Pretoria        181.5934101654123
2022-06-20T20:40:00.000   RRATE       Pretoria        234.04298399332487
2022-06-20T21:20:00.000   RRATE       Pretoria        286.86763691484964
2022-06-20T22:00:00.000   RRATE       Pretoria        338.2070185744971
2022-06-20T22:40:00.000   RRATE       Pretoria        386.25529831574045
2022-06-20T23:20:00.000   RRATE       Pretoria        429.3195533768234
2022-06-21T00:00:00.000   RRATE       Pretoria        465.88593989828377
2022-06-21T00:40:00.000   RRATE       Pretoria        494.6443715567538
2022-06-21T01:20:00.000   RRATE       Pretoria        514.5572758499392
2022-06-21T02:00:00.000   RRATE       Pretoria        524.8694605547079
2022-06-16T21:44:43.373
2022-06-16T21:44:43.373
2022-06-16T21:44:43.373
2022-06-17T08:00:00.000   RANGE       Fucino        117925011.18318108
2022-06-17T08:40:00.000   RANGE       Fucino        122428870.93591125
2022-06-17T09:20:00.000   RANGE       Fucino        126810805.88222472
2022-06-17T10:00:00.000   RANGE       Fucino        131092683.1372954
2022-06-17T10:40:00.000   RANGE       Fucino        135294604.0995526
2022-06-17T11:20:00.000   RANGE       Fucino        139434885.51702258
2022-06-17T12:00:00.000   RANGE       Fucino        143529402.34130308
2022-06-17T12:40:00.000   RANGE       Fucino        147592039.5095037
2022-06-17T13:20:00.000   RANGE       Fucino        151633714.55390838
2022-06-17T14:00:00.000   RANGE       Fucino        155663132.75373596
2022-06-17T14:40:00.000   RANGE       Fucino        159685924.96319956
2022-06-17T15:20:00.000   RANGE       Fucino        163704959.67709506
2022-06-17T16:00:00.000   RANGE       Fucino        167720721.22797418
2022-06-17T16:40:00.000   RANGE       Fucino        171730770.73203394
2022-06-17T17:20:00.000   RANGE       Fucino        175730761.05883533
2022-06-17T18:00:00.000   RANGE       Fucino        179713937.9723621
2022-06-17T18:40:00.000   RANGE       Fucino        183672165.1761376
2022-06-17T19:20:00.000   RANGE       Fucino        187595721.3107929
2022-06-18T09:20:00.000   RANGE       Fucino        249067298.66761953
2022-06-18T10:00:00.000   RANGE       Fucino        251115770.25728518
2022-06-18T10:40:00.000   RANGE       Fucino        253162935.79438007
2022-06-18T11:20:00.000   RANGE       Fucino        255221733.01610506
2022-06-18T12:00:00.000   RANGE       Fucino        257303690.68221673
2022-06-18T12:40:00.000   RANGE       Fucino        259418570.67835373
2022-06-18T13:20:00.000   RANGE       Fucino        261574382.5092239
2022-06-18T14:00:00.000   RANGE       Fucino        263776637.0272805
2022-06-18T14:40:00.000   RANGE       Fucino        266028553.36710265
2022-06-18T15:20:00.000   RANGE       Fucino        268330848.11955407
2022-06-18T16:00:00.000   RANGE       Fucino        270681854.3485031
2022-06-18T16:40:00.000   RANGE       Fucino        273077285.8937178
2022-06-18T17:20:00.000   RANGE       Fucino        275510697.96309733
2022-06-18T18:00:00.000   RANGE       Fucino        277973640.2972511
2022-06-18T18:40:00.000   RANGE       Fucino        280455772.8896676
